gml_id,namespace,localId,label,heatConten,emissionHe,diurnalVar,value,q,x,y
ES.1921,NL.IMAER,ES.1921,ADECS (419),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,261,0,0)",261.000000,154460.000,481960.000
ES.1922,NL.IMAER,ES.1922,ADECS (420),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,261,0,0)",261.000000,154796.000,481744.000
ES.1923,NL.IMAER,ES.1923,ADECS (421),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,155166.000,481592.000
ES.1924,NL.IMAER,ES.1924,ADECS (422),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,155557.000,481510.000
ES.1925,NL.IMAER,ES.1925,ADECS (423),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,155957.000,481498.000
ES.1926,NL.IMAER,ES.1926,ADECS (424),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,156352.000,481560.000
ES.1927,NL.IMAER,ES.1927,ADECS (425),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,156730.000,481692.000
ES.1928,NL.IMAER,ES.1928,ADECS (426),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,157078.000,481889.000
ES.1929,NL.IMAER,ES.1929,ADECS (427),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,157395.000,482132.000
ES.1930,NL.IMAER,ES.1930,ADECS (428),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,157710.000,482379.000
ES.1931,NL.IMAER,ES.1931,ADECS (429),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,158025.000,482626.000
ES.1932,NL.IMAER,ES.1932,ADECS (430),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,158339.000,482873.000
ES.1933,NL.IMAER,ES.1933,ADECS (431),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,158653.000,483121.000
ES.1934,NL.IMAER,ES.1934,ADECS (432),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,158968.000,483367.000
ES.1935,NL.IMAER,ES.1935,ADECS (433),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,247,0,0)",247.000000,159282.000,483615.000
ES.1936,NL.IMAER,ES.1936,ADECS (434),0.000000000000000,616.000000000000000,CONTINUOUS,"(4:0,241,0,0)",241.000000,159597.000,483861.000
ES.1937,NL.IMAER,ES.1937,ADECS (435),0.000000000000000,634.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,159913.000,484107.000
ES.1938,NL.IMAER,ES.1938,ADECS (436),0.000000000000000,651.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,160239.000,484339.000
ES.1939,NL.IMAER,ES.1939,ADECS (437),0.000000000000000,669.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,160565.000,484570.000
ES.1940,NL.IMAER,ES.1940,ADECS (438),0.000000000000000,686.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,160892.000,484801.000
ES.1941,NL.IMAER,ES.1941,ADECS (439),0.000000000000000,704.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,161218.000,485033.000
ES.1942,NL.IMAER,ES.1942,ADECS (440),0.000000000000000,721.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,161544.000,485264.000
ES.1943,NL.IMAER,ES.1943,ADECS (441),0.000000000000000,738.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,161871.000,485495.000
ES.1944,NL.IMAER,ES.1944,ADECS (442),0.000000000000000,756.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,162197.000,485726.000
ES.1945,NL.IMAER,ES.1945,ADECS (443),0.000000000000000,773.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,162524.000,485957.000
ES.1946,NL.IMAER,ES.1946,ADECS (444),0.000000000000000,791.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,162850.000,486189.000
ES.1947,NL.IMAER,ES.1947,ADECS (445),0.000000000000000,808.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,163176.000,486420.000
ES.1948,NL.IMAER,ES.1948,ADECS (446),0.000000000000000,826.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,163503.000,486651.000
ES.1949,NL.IMAER,ES.1949,ADECS (447),0.000000000000000,843.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,163829.000,486883.000
ES.1950,NL.IMAER,ES.1950,ADECS (448),0.000000000000000,861.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,164155.000,487114.000
ES.1951,NL.IMAER,ES.1951,ADECS (449),0.000000000000000,878.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,164484.000,487342.000
ES.1952,NL.IMAER,ES.1952,ADECS (450),0.000000000000000,896.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,164828.000,487547.000
ES.1953,NL.IMAER,ES.1953,ADECS (451),0.000000000000000,913.000000000000000,CONTINUOUS,"(4:0,235,0,0)",235.000000,165176.000,487744.000
ES.1954,NL.IMAER,ES.1954,ADECS (452),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,223,0,0)",223.000000,165524.000,487941.000
ES.1955,NL.IMAER,ES.1955,ADECS (453),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,223,0,0)",223.000000,165872.000,488138.000
ES.1956,NL.IMAER,ES.1956,ADECS (454),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,223,0,0)",223.000000,166219.000,488336.000
ES.1957,NL.IMAER,ES.1957,ADECS (455),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,223,0,0)",223.000000,166567.000,488533.000
ES.1958,NL.IMAER,ES.1958,ADECS (456),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,223,0,0)",223.000000,166915.000,488731.000
ES.1959,NL.IMAER,ES.1959,ADECS (457),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,223,0,0)",223.000000,167263.000,488929.000
ES.1960,NL.IMAER,ES.1960,ADECS (458),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,223,0,0)",223.000000,167611.000,489126.000
ES.1961,NL.IMAER,ES.1961,ADECS (459),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,223,0,0)",223.000000,167959.000,489323.000
ES.1962,NL.IMAER,ES.1962,ADECS (460),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,214,0,0)",214.000000,168307.000,489521.000
ES.1963,NL.IMAER,ES.1963,ADECS (461),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,214,0,0)",214.000000,168654.000,489718.000
ES.1964,NL.IMAER,ES.1964,ADECS (462),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,214,0,0)",214.000000,169003.000,489915.000
ES.1965,NL.IMAER,ES.1965,ADECS (463),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,214,0,0)",214.000000,169350.000,490113.000
ES.1966,NL.IMAER,ES.1966,ADECS (464),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,214,0,0)",214.000000,169698.000,490310.000
ES.1967,NL.IMAER,ES.1967,ADECS (465),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,214,0,0)",214.000000,170046.000,490507.000
ES.1968,NL.IMAER,ES.1968,ADECS (466),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,214,0,0)",214.000000,170394.000,490706.000
ES.1969,NL.IMAER,ES.1969,ADECS (467),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,170742.000,490903.000
ES.1970,NL.IMAER,ES.1970,ADECS (468),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,171090.000,491100.000
ES.1971,NL.IMAER,ES.1971,ADECS (469),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,171438.000,491297.000
ES.1972,NL.IMAER,ES.1972,ADECS (470),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,171785.000,491495.000
ES.1973,NL.IMAER,ES.1973,ADECS (471),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,172133.000,491692.000
ES.1974,NL.IMAER,ES.1974,ADECS (472),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,172481.000,491890.000
ES.1975,NL.IMAER,ES.1975,ADECS (473),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,172829.000,492087.000
ES.1976,NL.IMAER,ES.1976,ADECS (474),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,173177.000,492285.000
ES.1977,NL.IMAER,ES.1977,ADECS (475),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,173525.000,492482.000
ES.1978,NL.IMAER,ES.1978,ADECS (476),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,173873.000,492680.000
ES.1979,NL.IMAER,ES.1979,ADECS (477),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,174220.000,492877.000
ES.1980,NL.IMAER,ES.1980,ADECS (478),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,174569.000,493074.000
ES.1981,NL.IMAER,ES.1981,ADECS (479),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,174916.000,493272.000
ES.1982,NL.IMAER,ES.1982,ADECS (480),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,175264.000,493469.000
ES.1983,NL.IMAER,ES.1983,ADECS (481),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,175612.000,493666.000
ES.1984,NL.IMAER,ES.1984,ADECS (482),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,175960.000,493865.000
ES.1985,NL.IMAER,ES.1985,ADECS (483),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,176308.000,494062.000
ES.1986,NL.IMAER,ES.1986,ADECS (484),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,176656.000,494259.000
ES.1987,NL.IMAER,ES.1987,ADECS (485),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,177004.000,494457.000
ES.1988,NL.IMAER,ES.1988,ADECS (486),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,177351.000,494654.000
ES.1989,NL.IMAER,ES.1989,ADECS (487),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,177699.000,494851.000
ES.1990,NL.IMAER,ES.1990,ADECS (488),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,178047.000,495049.000
ES.1991,NL.IMAER,ES.1991,ADECS (489),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,178395.000,495246.000
ES.1992,NL.IMAER,ES.1992,ADECS (490),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,178743.000,495444.000
ES.1993,NL.IMAER,ES.1993,ADECS (491),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,179091.000,495642.000
ES.1994,NL.IMAER,ES.1994,ADECS (492),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,179439.000,495839.000
ES.1995,NL.IMAER,ES.1995,ADECS (493),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,179786.000,496036.000
ES.1996,NL.IMAER,ES.1996,ADECS (494),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,180135.000,496233.000
ES.1997,NL.IMAER,ES.1997,ADECS (495),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,180482.000,496431.000
ES.1998,NL.IMAER,ES.1998,ADECS (496),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,180830.000,496628.000
ES.1999,NL.IMAER,ES.1999,ADECS (497),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,181178.000,496825.000
ES.2000,NL.IMAER,ES.2000,ADECS (498),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,181526.000,497024.000
ES.2001,NL.IMAER,ES.2001,ADECS (499),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,181874.000,497221.000
ES.2002,NL.IMAER,ES.2002,ADECS (500),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,182222.000,497418.000
ES.2003,NL.IMAER,ES.2003,ADECS (501),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,182570.000,497616.000
ES.2004,NL.IMAER,ES.2004,ADECS (502),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,182917.000,497813.000
ES.2005,NL.IMAER,ES.2005,ADECS (503),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,183265.000,498010.000
ES.2006,NL.IMAER,ES.2006,ADECS (504),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,183614.000,498207.000
ES.2007,NL.IMAER,ES.2007,ADECS (505),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,183961.000,498405.000
ES.2008,NL.IMAER,ES.2008,ADECS (506),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,184309.000,498602.000
ES.2009,NL.IMAER,ES.2009,ADECS (507),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,184657.000,498801.000
ES.2010,NL.IMAER,ES.2010,ADECS (508),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,185005.000,498998.000
ES.2011,NL.IMAER,ES.2011,ADECS (509),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,185353.000,499195.000
ES.2012,NL.IMAER,ES.2012,ADECS (510),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,185701.000,499392.000
ES.2013,NL.IMAER,ES.2013,ADECS (511),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,186048.000,499590.000
ES.2014,NL.IMAER,ES.2014,ADECS (512),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,186396.000,499787.000
ES.2015,NL.IMAER,ES.2015,ADECS (513),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,186744.000,499984.000
ES.2016,NL.IMAER,ES.2016,ADECS (514),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,187092.000,500182.000
ES.2017,NL.IMAER,ES.2017,ADECS (515),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,187440.000,500380.000
ES.2018,NL.IMAER,ES.2018,ADECS (516),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,187788.000,500577.000
ES.2019,NL.IMAER,ES.2019,ADECS (517),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,188136.000,500775.000
ES.2020,NL.IMAER,ES.2020,ADECS (518),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,188483.000,500972.000
ES.2021,NL.IMAER,ES.2021,ADECS (519),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,188831.000,501169.000
ES.2022,NL.IMAER,ES.2022,ADECS (520),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,189180.000,501366.000
ES.2023,NL.IMAER,ES.2023,ADECS (521),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,189527.000,501564.000
ES.2024,NL.IMAER,ES.2024,ADECS (522),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,189875.000,501761.000
ES.2025,NL.IMAER,ES.2025,ADECS (523),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,190223.000,501960.000
ES.2026,NL.IMAER,ES.2026,ADECS (524),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,190571.000,502157.000
ES.2027,NL.IMAER,ES.2027,ADECS (525),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,190919.000,502354.000
ES.2028,NL.IMAER,ES.2028,ADECS (526),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,191267.000,502551.000
ES.2029,NL.IMAER,ES.2029,ADECS (527),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,191614.000,502749.000
ES.2030,NL.IMAER,ES.2030,ADECS (528),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,191962.000,502946.000
ES.2031,NL.IMAER,ES.2031,ADECS (529),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,192310.000,503143.000
ES.2032,NL.IMAER,ES.2032,ADECS (530),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,192658.000,503341.000
ES.2033,NL.IMAER,ES.2033,ADECS (531),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,193006.000,503539.000
ES.2034,NL.IMAER,ES.2034,ADECS (532),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,193354.000,503736.000
ES.2035,NL.IMAER,ES.2035,ADECS (533),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,193702.000,503934.000
ES.2036,NL.IMAER,ES.2036,ADECS (534),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,194049.000,504131.000
ES.2037,NL.IMAER,ES.2037,ADECS (535),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,194398.000,504328.000
ES.2038,NL.IMAER,ES.2038,ADECS (536),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,194746.000,504525.000
ES.2039,NL.IMAER,ES.2039,ADECS (537),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,195093.000,504723.000
ES.2040,NL.IMAER,ES.2040,ADECS (538),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,195441.000,504920.000
ES.2041,NL.IMAER,ES.2041,ADECS (539),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,209,0,0)",209.000000,195789.000,505119.000
ES.2042,NL.IMAER,ES.2042,ADECS (540),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,38.8,0,0)",38.800000,196127.000,505332.000
ES.2043,NL.IMAER,ES.2043,ADECS (541),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,38.8,0,0)",38.800000,196433.000,505590.000
ES.2044,NL.IMAER,ES.2044,ADECS (542),0.000000000000000,10.000000000000000,CONTINUOUS,"(4:0,629,0,0)",629.000000,164112.000,496586.000
ES.2045,NL.IMAER,ES.2045,ADECS (543),0.000000000000000,31.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,164406.000,496857.000
ES.2046,NL.IMAER,ES.2046,ADECS (544),0.000000000000000,52.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,164701.000,497127.000
ES.2047,NL.IMAER,ES.2047,ADECS (545),0.000000000000000,73.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,164996.000,497398.000
ES.2048,NL.IMAER,ES.2048,ADECS (546),0.000000000000000,94.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,165290.000,497668.000
ES.2049,NL.IMAER,ES.2049,ADECS (547),0.000000000000000,115.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,165585.000,497939.000
ES.2050,NL.IMAER,ES.2050,ADECS (548),0.000000000000000,136.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,165880.000,498209.000
ES.2051,NL.IMAER,ES.2051,ADECS (549),0.000000000000000,157.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,166175.000,498479.000
ES.2052,NL.IMAER,ES.2052,ADECS (550),0.000000000000000,178.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,166469.000,498750.000
ES.2053,NL.IMAER,ES.2053,ADECS (551),0.000000000000000,199.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,166764.000,499020.000
ES.2054,NL.IMAER,ES.2054,ADECS (552),0.000000000000000,220.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,167059.000,499291.000
ES.2055,NL.IMAER,ES.2055,ADECS (553),0.000000000000000,241.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,167353.000,499561.000
ES.2056,NL.IMAER,ES.2056,ADECS (554),0.000000000000000,262.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,167648.000,499832.000
ES.2057,NL.IMAER,ES.2057,ADECS (555),0.000000000000000,283.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,167943.000,500102.000
ES.2058,NL.IMAER,ES.2058,ADECS (556),0.000000000000000,303.000000000000000,CONTINUOUS,"(4:0,595,0,0)",595.000000,168237.000,500373.000
ES.2059,NL.IMAER,ES.2059,ADECS (557),0.000000000000000,324.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,168532.000,500643.000
ES.2060,NL.IMAER,ES.2060,ADECS (558),0.000000000000000,345.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,168827.000,500914.000
ES.2061,NL.IMAER,ES.2061,ADECS (559),0.000000000000000,366.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,169121.000,501184.000
ES.2062,NL.IMAER,ES.2062,ADECS (560),0.000000000000000,387.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,169416.000,501455.000
ES.2063,NL.IMAER,ES.2063,ADECS (561),0.000000000000000,408.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,169711.000,501725.000
ES.2064,NL.IMAER,ES.2064,ADECS (562),0.000000000000000,429.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,170005.000,501996.000
ES.2065,NL.IMAER,ES.2065,ADECS (563),0.000000000000000,450.000000000000000,CONTINUOUS,"(4:0,623,0,0)",623.000000,170300.000,502266.000
ES.2066,NL.IMAER,ES.2066,ADECS (564),0.000000000000000,471.000000000000000,CONTINUOUS,"(4:0,622,0,0)",622.000000,170595.000,502537.000
ES.2067,NL.IMAER,ES.2067,ADECS (565),0.000000000000000,492.000000000000000,CONTINUOUS,"(4:0,596,0,0)",596.000000,170889.000,502807.000
ES.2068,NL.IMAER,ES.2068,ADECS (566),0.000000000000000,513.000000000000000,CONTINUOUS,"(4:0,596,0,0)",596.000000,171184.000,503078.000
ES.2069,NL.IMAER,ES.2069,ADECS (567),0.000000000000000,534.000000000000000,CONTINUOUS,"(4:0,596,0,0)",596.000000,171479.000,503348.000
ES.2070,NL.IMAER,ES.2070,ADECS (568),0.000000000000000,555.000000000000000,CONTINUOUS,"(4:0,594,0,0)",594.000000,171773.000,503619.000
ES.2071,NL.IMAER,ES.2071,ADECS (569),0.000000000000000,576.000000000000000,CONTINUOUS,"(4:0,594,0,0)",594.000000,172068.000,503889.000
ES.2072,NL.IMAER,ES.2072,ADECS (570),0.000000000000000,597.000000000000000,CONTINUOUS,"(4:0,552,0,0)",552.000000,172363.000,504160.000
ES.2073,NL.IMAER,ES.2073,ADECS (571),0.000000000000000,618.000000000000000,CONTINUOUS,"(4:0,552,0,0)",552.000000,172657.000,504430.000
ES.2074,NL.IMAER,ES.2074,ADECS (572),0.000000000000000,639.000000000000000,CONTINUOUS,"(4:0,552,0,0)",552.000000,172952.000,504701.000
ES.2075,NL.IMAER,ES.2075,ADECS (573),0.000000000000000,660.000000000000000,CONTINUOUS,"(4:0,552,0,0)",552.000000,173247.000,504971.000
ES.2076,NL.IMAER,ES.2076,ADECS (574),0.000000000000000,681.000000000000000,CONTINUOUS,"(4:0,534,0,0)",534.000000,173541.000,505242.000
ES.2077,NL.IMAER,ES.2077,ADECS (575),0.000000000000000,702.000000000000000,CONTINUOUS,"(4:0,534,0,0)",534.000000,173836.000,505512.000
ES.2078,NL.IMAER,ES.2078,ADECS (576),0.000000000000000,723.000000000000000,CONTINUOUS,"(4:0,534,0,0)",534.000000,174131.000,505783.000
ES.2079,NL.IMAER,ES.2079,ADECS (577),0.000000000000000,744.000000000000000,CONTINUOUS,"(4:0,510,0,0)",510.000000,174425.000,506053.000
ES.2080,NL.IMAER,ES.2080,ADECS (578),0.000000000000000,765.000000000000000,CONTINUOUS,"(4:0,510,0,0)",510.000000,174720.000,506324.000
ES.2081,NL.IMAER,ES.2081,ADECS (579),0.000000000000000,786.000000000000000,CONTINUOUS,"(4:0,510,0,0)",510.000000,175015.000,506594.000
ES.2082,NL.IMAER,ES.2082,ADECS (580),0.000000000000000,807.000000000000000,CONTINUOUS,"(4:0,497,0,0)",497.000000,175309.000,506865.000
ES.2083,NL.IMAER,ES.2083,ADECS (581),0.000000000000000,828.000000000000000,CONTINUOUS,"(4:0,497,0,0)",497.000000,175604.000,507135.000
